campaign_id,channel,campaign_type,spend,impressions,clicks,leads_generated,conversions,CAC,ROI,campaign_date
CAM-01653,Content/SEO,Brand Awareness,3762.29,176736,12538,377,32,125.47,66486.9,2024-06-13
CAM-01654,Google Ads,Account-Based,10732.89,563902,30488,1655,121,93.16,62018.7,2023-09-03
CAM-01655,Cold Outbound,Nurture,2335.82,128877,1896,46,4,523.08,9406.7,2023-07-31
CAM-01656,Google Ads,Brand Awareness,23531.32,1244786,54260,4061,503,43.14,145772.8,2025-06-24
CAM-01657,Cold Outbound,Re-engagement,2000.31,58128,759,13,1,1604.95,1993.2,2023-11-04
CAM-01658,Retargeting,Upsell,12141.73,726330,39829,3161,290,50.91,150876.8,2023-05-10
CAM-01659,LinkedIn,Lead Gen,5647.99,281864,3082,77,8,633.15,8329.3,2024-06-26
CAM-01660,Content/SEO,Nurture,988.81,54111,1898,72,7,149.97,11276.0,2023-09-19
CAM-01661,Google Ads,Brand Awareness,23548.82,765034,37839,1708,137,161.87,26613.5,2024-05-18
CAM-01662,Email,Nurture,3671.61,117320,3162,152,11,399.23,6123.3,2023-06-06
CAM-01663,Content/SEO,Lead Gen,2677.98,95546,7545,294,37,90.78,49984.6,2022-09-04
CAM-01664,Email,Brand Awareness,2051.33,72892,2301,123,15,149.78,39930.2,2023-12-10
CAM-01665,Webinar,Brand Awareness,7044.95,131631,13470,758,75,82.26,55230.5,2022-11-07
CAM-01666,Partner,Brand Awareness,7912.04,227881,16059,1585,278,30.04,172976.1,2022-12-09
CAM-01667,LinkedIn,Account-Based,11393.9,534619,2779,85,15,930.09,9382.3,2025-03-05
CAM-01668,Retargeting,Upsell,3288.31,167569,6069,347,26,137.62,57271.4,2022-07-24
CAM-01669,Events,Lead Gen,66006.52,4309184,688267,57191,4331,17.0,397556.8,2025-01-21
CAM-01670,LinkedIn,Lead Gen,23879.47,1606533,15555,317,18,1275.16,4685.3,2022-07-18
CAM-01671,Google Ads,Brand Awareness,30484.82,1650309,42288,2865,217,169.0,48974.8,2023-11-14
CAM-01672,Partner,Lead Gen,4928.64,346396,30682,1980,327,17.47,292585.2,2023-12-28
CAM-01673,Partner,Lead Gen,6762.64,139558,10208,1215,186,31.43,161080.7,2022-07-20
CAM-01674,Retargeting,Upsell,13727.91,958296,52059,4309,505,31.26,60993.1,2025-06-16
CAM-01675,Partner,Re-engagement,8984.47,684357,39335,2939,408,23.62,118208.4,2022-06-28
CAM-01676,Email,Brand Awareness,3189.63,228701,8098,340,17,191.89,29821.5,2023-07-18
CAM-01677,Cold Outbound,Product Launch,1867.03,28516,590,11,1,1954.59,2477.5,2023-01-20
CAM-01678,LinkedIn,Brand Awareness,9619.32,658242,7381,199,30,315.19,15523.4,2022-07-23
CAM-01679,LinkedIn,Re-engagement,23551.68,1363518,8218,258,38,674.47,5747.8,2025-03-05
CAM-01680,Google Ads,Nurture,16568.71,568543,28065,1652,144,142.97,14407.1,2024-11-30
CAM-01681,Retargeting,Upsell,8524.01,96888,4786,386,74,134.04,24795.8,2024-12-10
CAM-01682,Email,Lead Gen,2650.05,139100,4355,208,28,110.63,56451.2,2022-09-26
CAM-01683,Google Ads,Account-Based,27595.27,1098881,51294,2921,299,98.96,65985.6,2025-10-22
CAM-01684,Email,Brand Awareness,4942.48,238841,5696,254,19,295.56,19018.9,2023-08-23
CAM-01685,Content/SEO,Brand Awareness,5224.81,357564,25224,912,128,33.72,71647.5,2024-01-03
CAM-01686,LinkedIn,Account-Based,15404.0,1045761,8569,202,11,1640.57,5545.1,2025-02-18
CAM-01687,Content/SEO,Re-engagement,4878.18,55078,3480,138,23,255.23,18857.7,2023-05-30
CAM-01688,Webinar,Product Launch,5595.0,69604,12860,1288,133,42.57,87952.8,2023-06-04
CAM-01689,Cold Outbound,Re-engagement,3939.78,86268,1206,27,3,1283.05,5815.1,2024-04-18
CAM-01690,Retargeting,Lead Gen,8408.2,578069,26001,1728,302,26.4,219108.4,2025-05-30
CAM-01691,LinkedIn,Lead Gen,22867.12,449475,3127,102,11,2663.85,2658.1,2024-08-29
CAM-01692,Email,Account-Based,544.83,8476,269,12,2,223.24,28433.5,2024-11-13
CAM-01693,Content/SEO,Re-engagement,5260.94,168539,13818,398,25,239.97,13690.6,2023-10-03
CAM-01694,Webinar,Re-engagement,5128.06,201593,20376,1504,205,21.63,73257.2,2022-04-09
CAM-01695,Webinar,Upsell,3536.83,210025,31064,2067,305,9.56,575102.4,2024-07-06
CAM-01696,Content/SEO,Lead Gen,5446.59,215890,11166,358,47,103.36,42349.3,2022-06-22
CAM-01697,LinkedIn,Account-Based,18285.22,885092,7031,126,25,903.16,5372.5,2025-05-18
CAM-01698,Partner,Lead Gen,4986.95,131563,11122,934,78,52.71,36869.6,2022-01-09
CAM-01699,Partner,Product Launch,14902.88,973276,36688,3442,366,34.08,67872.9,2025-10-30
CAM-01700,Webinar,Account-Based,5153.05,68911,13189,1068,53,79.44,65267.2,2023-03-31
CAM-01701,Webinar,Upsell,6481.44,247600,47080,3565,657,11.71,742146.3,2022-01-27
CAM-01702,Retargeting,Nurture,14936.02,387711,27222,2212,185,93.81,52808.5,2025-02-15
CAM-01703,Retargeting,Upsell,3404.97,186761,7241,405,42,82.11,66729.5,2023-12-18
CAM-01704,Partner,Upsell,5963.13,93297,8516,687,98,49.79,85769.1,2023-07-01
CAM-01705,Cold Outbound,Re-engagement,1505.79,27974,466,7,1,1546.85,2785.1,2022-07-16
CAM-01706,Retargeting,Brand Awareness,12500.51,263973,8030,544,91,169.63,29769.0,2025-07-10
CAM-01707,Events,Account-Based,44799.97,1413147,229604,21385,1224,47.02,63116.8,2022-11-05
CAM-01708,Cold Outbound,Account-Based,6885.89,204738,4160,68,7,1059.17,3217.3,2024-08-23
CAM-01709,Partner,Brand Awareness,3614.26,256571,10037,791,157,26.9,116751.7,2022-01-21
CAM-01710,Retargeting,Brand Awareness,5953.44,360210,16096,824,56,104.31,23934.9,2022-09-20
CAM-01711,Google Ads,Brand Awareness,6757.73,323030,12249,786,48,140.25,34562.9,2024-08-23
CAM-01712,Cold Outbound,Account-Based,7799.66,349486,4727,85,16,465.85,8158.8,2023-03-06
CAM-01713,Webinar,Lead Gen,4032.84,294680,36750,2966,425,8.12,219613.2,2025-03-26
CAM-01714,Partner,Product Launch,4836.05,124706,11304,1211,83,68.37,90502.8,2024-06-02
CAM-01715,Content/SEO,Re-engagement,1132.82,79378,5311,200,17,82.6,52726.0,2022-12-04
CAM-01716,LinkedIn,Re-engagement,4596.06,133347,783,21,2,2387.8,2737.8,2025-07-14
CAM-01717,Partner,Brand Awareness,13927.68,943393,40079,2699,263,57.62,97305.8,2022-05-24
CAM-01718,Partner,Brand Awareness,9663.6,477981,38591,3992,344,32.96,96470.2,2022-04-29
CAM-01719,Events,Re-engagement,43558.07,3420106,1058944,62636,5722,7.83,833213.6,2023-09-16
CAM-01720,Retargeting,Brand Awareness,15402.9,649219,44080,3876,712,23.96,95334.3,2025-11-28
CAM-01721,Google Ads,Brand Awareness,31171.39,2176595,119768,8622,1234,22.14,165697.8,2023-11-21
CAM-01722,Content/SEO,Re-engagement,4544.88,350211,20331,707,120,35.09,48893.2,2024-01-02
CAM-01723,Webinar,Nurture,3619.29,176728,28337,2216,380,11.96,614777.1,2022-10-26
CAM-01724,Retargeting,Product Launch,12978.2,256694,10907,951,182,63.56,84091.9,2022-03-23
CAM-01725,Email,Brand Awareness,2940.06,51804,946,47,2,1621.56,1564.5,2022-07-21
CAM-01726,Webinar,Re-engagement,1420.98,89756,16881,1570,220,7.4,1217251.2,2024-07-26
CAM-01727,Retargeting,Account-Based,8755.0,564210,29182,2528,318,35.77,221458.6,2025-08-09
CAM-01728,Retargeting,Brand Awareness,12327.76,771876,22419,1886,316,36.51,172109.7,2023-10-31
CAM-01729,Retargeting,Upsell,3784.84,259617,10389,753,44,89.56,45400.5,2023-04-01
CAM-01730,LinkedIn,Nurture,4161.13,178857,2059,53,4,1037.69,2964.8,2022-07-30
CAM-01731,Webinar,Lead Gen,1541.81,119959,16942,1303,117,13.24,186377.5,2024-09-12
CAM-01732,LinkedIn,Lead Gen,7432.22,385144,3117,90,10,897.46,5392.1,2024-02-16
CAM-01733,Webinar,Re-engagement,6887.53,96684,15877,1598,105,54.27,48548.3,2024-09-15
CAM-01734,Events,Lead Gen,34786.55,2494369,529339,40530,3383,10.46,667605.8,2025-04-06
CAM-01735,Events,Account-Based,19051.51,419852,124533,7246,893,17.99,143186.0,2025-07-05
CAM-01736,Retargeting,Account-Based,14699.95,804741,52709,4789,612,23.67,169991.7,2022-09-25
CAM-01737,Content/SEO,Nurture,5045.24,90754,6613,238,46,118.28,35943.4,2025-06-10
CAM-01738,Email,Brand Awareness,2954.4,157508,5748,251,39,69.57,58124.9,2024-04-10
CAM-01739,LinkedIn,Lead Gen,21713.64,1696207,8639,241,30,835.24,2282.7,2024-01-09
CAM-01740,Partner,Account-Based,5296.75,354002,18351,1188,110,55.22,39611.3,2024-06-10
CAM-01741,Retargeting,Nurture,11488.72,586288,36451,2781,262,40.64,63506.8,2024-04-11
CAM-01742,Webinar,Brand Awareness,5828.46,439530,47745,4221,724,10.35,527605.3,2022-03-11
CAM-01743,Email,Upsell,705.96,25885,442,16,0,895.8,-100.0,2023-11-10
CAM-01744,LinkedIn,Brand Awareness,5657.86,405449,4913,126,24,256.52,28943.7,2023-01-16
CAM-01745,Partner,Account-Based,5342.77,135124,10340,744,56,93.02,46440.6,2025-02-09
CAM-01746,Partner,Lead Gen,8741.82,301281,28007,2169,332,25.2,168547.8,2022-04-30
CAM-01747,Cold Outbound,Product Launch,5130.6,253273,5139,102,8,633.45,3840.3,2023-01-06
CAM-01748,Email,Nurture,3557.68,175758,5366,247,48,67.76,36851.9,2025-10-04
CAM-01749,Webinar,Re-engagement,3030.05,70086,10885,1150,195,16.31,445744.0,2023-04-19
CAM-01750,Content/SEO,Brand Awareness,2692.37,176446,10039,214,36,87.36,32503.7,2023-04-20
CAM-01751,Google Ads,Account-Based,7492.01,403939,22217,1583,307,21.42,206472.9,2025-10-28
CAM-01752,Partner,Product Launch,3895.9,233265,19042,1532,276,17.82,519472.3,2025-03-22
CAM-01753,Content/SEO,Brand Awareness,3763.33,275256,11289,311,43,84.92,18695.4,2023-09-28
CAM-01754,LinkedIn,Nurture,16929.85,883344,6910,166,31,692.21,10098.3,2023-04-14
CAM-01755,LinkedIn,Account-Based,16439.56,1190017,9022,236,44,474.08,10352.3,2024-03-28
CAM-01756,Webinar,Nurture,1485.58,108465,19254,1309,230,8.38,240570.3,2024-07-13
CAM-01757,Content/SEO,Lead Gen,2102.42,126716,8646,336,63,40.75,116975.0,2024-07-18
CAM-01758,Webinar,Upsell,5710.01,233687,39273,4220,234,28.43,134727.9,2022-11-02
CAM-01759,Google Ads,Nurture,17772.63,528514,12640,757,49,345.53,6199.7,2025-12-22
CAM-01760,Retargeting,Nurture,8311.59,636499,29785,2086,114,78.29,101301.9,2025-08-20
CAM-01761,Partner,Lead Gen,5186.93,335109,14548,1295,172,28.46,222981.7,2022-03-02
CAM-01762,Content/SEO,Re-engagement,5837.53,340724,20505,569,46,161.79,45358.7,2025-08-18
CAM-01763,Retargeting,Lead Gen,8087.77,169564,8474,526,44,195.34,30884.9,2023-02-21
CAM-01764,Google Ads,Lead Gen,32086.88,912205,37134,2189,370,84.53,45371.7,2023-12-26
CAM-01765,Retargeting,Re-engagement,17023.53,353300,24400,1984,175,102.75,39169.5,2025-05-23
CAM-01766,Google Ads,Re-engagement,36864.83,635555,21025,1480,160,228.31,23691.8,2024-01-12
CAM-01767,Retargeting,Lead Gen,5886.99,157717,10075,473,61,92.82,51542.7,2023-03-12
CAM-01768,LinkedIn,Lead Gen,8146.96,206982,2371,53,4,2331.51,3053.2,2024-09-16
CAM-01769,Partner,Account-Based,7382.92,196725,8846,709,60,142.08,51043.3,2023-04-04
CAM-01770,Content/SEO,Account-Based,5207.24,240913,15635,628,107,58.15,95170.8,2023-01-30
CAM-01771,Events,Lead Gen,68079.06,3143170,492531,28472,5693,12.61,382229.7,2025-03-28
CAM-01772,Webinar,Upsell,3763.16,232788,36809,2473,135,24.36,59320.7,2025-02-27
CAM-01773,Webinar,Account-Based,1241.59,47126,3465,249,27,37.52,58229.9,2022-01-16
CAM-01774,Webinar,Account-Based,5235.07,351020,45314,3579,404,13.48,351913.4,2025-05-12
CAM-01775,Webinar,Brand Awareness,7916.45,370355,68017,5294,548,15.76,548212.5,2024-03-13
CAM-01776,Content/SEO,Re-engagement,2929.13,36702,1219,36,6,538.75,5558.1,2024-09-20
CAM-01777,Retargeting,Account-Based,15713.96,506501,34658,2282,210,79.83,45265.1,2025-04-14
CAM-01778,LinkedIn,Upsell,14186.83,820908,6095,138,22,620.92,9940.6,2023-10-26
CAM-01779,Cold Outbound,Re-engagement,7900.49,354327,4678,100,11,816.22,3437.5,2023-09-21
CAM-01780,Content/SEO,Upsell,1687.37,117438,7628,282,22,99.27,67218.1,2022-08-09
CAM-01781,Events,Lead Gen,32061.22,1603390,461814,30114,2863,8.96,660067.0,2025-04-11
CAM-01782,LinkedIn,Re-engagement,15789.72,1009333,12871,256,25,791.52,5277.5,2022-06-22
CAM-01783,Content/SEO,Nurture,3587.68,278682,10827,373,51,81.22,100523.0,2025-11-16
CAM-01784,Partner,Upsell,6928.88,75383,6926,541,36,189.99,25353.8,2023-04-19
CAM-01785,Google Ads,Re-engagement,35741.81,2324478,82098,4339,544,73.07,97828.3,2023-06-06
CAM-01786,Cold Outbound,Upsell,5162.07,387358,7268,164,32,202.4,22294.3,2024-05-02
CAM-01787,Google Ads,Re-engagement,30118.57,1679254,77720,4067,407,75.78,58749.3,2023-07-21
CAM-01788,Content/SEO,Account-Based,5798.46,75200,6181,221,38,150.45,10835.9,2023-08-29
CAM-01789,Retargeting,Nurture,14000.53,938639,56052,4428,369,44.94,122777.6,2025-04-05
CAM-01790,Events,Account-Based,76348.49,5767097,709351,67022,7281,8.42,181209.6,2025-02-03
CAM-01791,Events,Upsell,23430.67,1059212,285245,22979,1536,13.12,313087.1,2025-08-16
CAM-01792,Content/SEO,Upsell,1741.59,87153,3717,131,15,127.57,30515.6,2023-02-05
CAM-01793,Email,Upsell,3630.85,255608,4201,188,11,363.21,6969.2,2022-05-18
CAM-01794,Content/SEO,Upsell,3432.21,179787,13495,420,53,55.57,80718.6,2024-02-19
CAM-01795,Retargeting,Product Launch,16676.67,1143379,81841,4049,240,81.93,88218.9,2023-10-18
CAM-01796,Webinar,Product Launch,1503.34,38675,5057,500,43,29.29,90355.4,2025-09-03
CAM-01797,Google Ads,Re-engagement,16103.58,539114,15681,915,165,87.05,48865.2,2024-04-12
CAM-01798,Google Ads,Re-engagement,37791.3,2605595,98442,7543,653,74.02,89583.0,2023-05-21
CAM-01799,Retargeting,Lead Gen,3373.54,264027,8330,445,67,60.15,74156.3,2022-03-29
CAM-01800,Email,Brand Awareness,2809.67,199637,3448,184,19,119.83,44595.9,2023-11-07
CAM-01801,Webinar,Lead Gen,2065.16,81398,6709,387,69,30.61,240367.7,2023-05-17
CAM-01802,Retargeting,Account-Based,14624.42,1168961,43532,3704,322,54.09,68622.7,2024-03-14
CAM-01803,Cold Outbound,Brand Awareness,2781.29,207461,2358,30,4,686.34,6149.8,2022-11-05
CAM-01804,Events,Re-engagement,75013.71,3474247,545619,51686,4418,18.06,405688.3,2025-11-16
CAM-01805,Webinar,Brand Awareness,5610.63,286005,49178,4844,615,10.81,669835.6,2025-02-06
CAM-01806,Retargeting,Account-Based,9084.98,572206,19528,1513,130,84.21,25861.1,2023-10-18
CAM-01807,LinkedIn,Upsell,7164.32,451046,3501,91,5,1427.59,1051.5,2023-11-28
CAM-01808,Content/SEO,Brand Awareness,5651.43,258135,22356,660,36,128.08,29633.7,2023-11-13
CAM-01809,Email,Account-Based,2542.42,39693,1428,79,6,443.7,8908.6,2023-01-15
CAM-01810,Content/SEO,Nurture,5556.98,278987,20079,722,38,132.95,49074.7,2024-11-21
CAM-01811,Retargeting,Account-Based,11262.3,841416,24046,1944,184,73.82,121263.7,2022-11-22
CAM-01812,Google Ads,Re-engagement,13658.52,764285,18305,1023,95,180.84,51976.7,2024-05-23
CAM-01813,Retargeting,Account-Based,17163.68,1358957,68523,3582,257,55.49,80335.4,2025-03-20
CAM-01814,Email,Re-engagement,3416.8,117602,2149,115,5,796.88,2473.3,2024-06-14
CAM-01815,Events,Upsell,39437.97,832047,215144,17997,2490,14.15,501356.4,2022-06-13
CAM-01816,Email,Account-Based,4695.35,86358,2807,119,21,279.11,21356.5,2025-06-14
CAM-01817,Partner,Brand Awareness,6669.6,296647,28456,2607,147,47.31,158964.4,2023-07-30
CAM-01818,Events,Account-Based,48043.9,2880822,756650,37643,3543,13.87,438016.9,2024-03-16
CAM-01819,Cold Outbound,Account-Based,6325.68,333714,6320,90,17,340.72,4527.2,2022-10-26
CAM-01820,LinkedIn,Nurture,12659.37,347173,3680,73,14,946.82,3987.9,2025-05-28
CAM-01821,Events,Product Launch,64917.03,1496698,270801,25436,1453,57.13,140040.2,2024-06-04
CAM-01822,Events,Nurture,31488.86,2247455,413376,26663,3830,10.3,580643.8,2023-09-19
CAM-01823,Cold Outbound,Brand Awareness,3253.04,229899,5341,94,9,452.92,8578.0,2023-09-02
CAM-01824,Webinar,Account-Based,2818.25,150352,17931,1739,100,22.93,194025.4,2022-07-21
CAM-01825,Google Ads,Product Launch,31029.09,516082,28328,1322,141,223.34,34150.6,2024-07-05
CAM-01826,Email,Nurture,533.51,35140,838,46,3,224.02,40939.8,2023-11-21
CAM-01827,LinkedIn,Lead Gen,11665.75,572362,6246,185,15,925.5,6075.2,2025-03-13
CAM-01828,Cold Outbound,Upsell,7989.98,501021,8119,200,24,373.15,21184.6,2024-02-23
CAM-01829,Events,Re-engagement,63352.04,1572412,450448,34906,2240,32.23,215076.2,2023-02-06
CAM-01830,Retargeting,Nurture,13800.67,162001,4515,330,57,241.77,28380.2,2024-07-26
CAM-01831,Content/SEO,Brand Awareness,1010.06,31488,2260,68,6,150.28,43766.3,2023-04-09
CAM-01832,Google Ads,Nurture,19273.68,1278351,71207,4443,674,35.57,197300.2,2023-03-09
CAM-01833,Partner,Lead Gen,14283.31,361252,18926,1562,99,147.7,32085.4,2022-03-13
CAM-01834,Content/SEO,Brand Awareness,3334.27,70676,3204,123,23,169.88,52741.9,2023-02-14
CAM-01835,Events,Lead Gen,18721.86,1325188,187586,15421,962,23.93,186904.4,2025-07-28
CAM-01836,Email,Brand Awareness,1732.46,44407,1488,55,5,335.26,20541.8,2023-04-20
CAM-01837,Google Ads,Nurture,16297.96,1209413,58242,3253,394,36.84,122394.6,2023-11-03
CAM-01838,Cold Outbound,Nurture,4368.36,44133,904,19,1,4946.83,655.9,2022-08-30
CAM-01839,Email,Account-Based,2638.61,100592,3394,129,9,257.33,12316.1,2023-01-18
CAM-01840,Cold Outbound,Product Launch,7682.15,495454,5067,125,6,1496.79,1466.8,2024-03-13
CAM-01841,Webinar,Account-Based,4510.32,176967,20890,1847,166,29.3,71388.4,2025-05-08
CAM-01842,Content/SEO,Upsell,5312.6,118851,5180,125,13,384.79,14445.5,2022-07-17
CAM-01843,LinkedIn,Brand Awareness,19416.85,824270,6999,181,27,776.62,9818.6,2024-01-17
CAM-01844,LinkedIn,Re-engagement,4071.6,270246,1685,48,5,827.67,9305.7,2023-06-05
CAM-01845,Content/SEO,Nurture,1021.49,11034,467,15,2,506.83,8236.0,2022-12-11
CAM-01846,Events,Nurture,22439.42,459872,71080,6470,550,46.23,156570.9,2025-12-10
CAM-01847,Partner,Product Launch,11326.44,156332,12104,1486,228,45.51,40388.9,2025-02-15
CAM-01848,Partner,Account-Based,12537.04,647261,58827,4512,596,17.67,259059.4,2025-11-21
CAM-01849,Events,Upsell,69556.67,4510048,830955,72485,7086,8.62,631316.0,2025-06-23
CAM-01850,Cold Outbound,Lead Gen,9584.23,189320,1805,29,2,4159.53,1013.5,2023-11-27
CAM-01851,Cold Outbound,Re-engagement,5660.27,318480,3446,46,5,1175.28,2220.0,2023-07-31
CAM-01852,Partner,Brand Awareness,5124.11,180569,12122,781,130,47.74,145951.1,2022-07-07
CAM-01853,Google Ads,Brand Awareness,14980.12,432883,18746,1028,198,66.56,93777.5,2024-10-24
CAM-01854,Google Ads,Brand Awareness,14159.52,978939,54426,2652,308,47.27,76476.1,2024-06-17
CAM-01855,Webinar,Brand Awareness,4476.65,70628,10393,701,91,44.45,104207.7,2025-09-23
CAM-01856,Retargeting,Brand Awareness,7649.22,268118,16062,1387,119,82.08,118498.8,2023-05-28
CAM-01857,Events,Product Launch,52047.45,1106693,273730,19029,3388,16.35,204378.5,2024-04-29
CAM-01858,Cold Outbound,Brand Awareness,4695.01,106874,2251,44,6,1012.6,3728.4,2022-12-02
CAM-01859,Retargeting,Re-engagement,13397.76,228708,11914,589,69,186.51,7715.6,2024-09-21
CAM-01860,Partner,Nurture,9450.59,218396,15689,1293,92,117.38,16133.9,2022-09-03
CAM-01861,Retargeting,Nurture,2109.28,166174,9459,759,43,57.74,93761.3,2025-04-13
CAM-01862,Content/SEO,Upsell,3817.13,147813,8221,235,21,146.17,38297.2,2022-05-28
CAM-01863,Cold Outbound,Brand Awareness,7926.92,136767,3026,46,7,977.77,3136.6,2025-07-12
CAM-01864,Content/SEO,Nurture,1148.23,17776,1548,40,2,525.92,6185.4,2024-05-30
CAM-01865,Retargeting,Brand Awareness,8439.78,476404,25982,1744,143,50.02,76913.5,2024-12-02
CAM-01866,Email,Account-Based,1124.67,24908,670,19,1,1142.75,5222.4,2025-11-07
CAM-01867,Retargeting,Re-engagement,12761.21,923247,30976,2608,381,29.49,80311.4,2022-07-12
CAM-01868,Webinar,Brand Awareness,1871.54,58605,4671,329,33,52.6,109505.1,2022-07-19
CAM-01869,Google Ads,Lead Gen,11665.7,916718,21865,1509,153,87.34,91497.9,2022-06-21
CAM-01870,Webinar,Account-Based,3045.31,177417,24480,1657,280,10.74,700828.2,2022-12-29
CAM-01871,Events,Nurture,57620.83,3222776,1003717,78333,4146,15.79,331404.1,2022-05-14
CAM-01872,Content/SEO,Re-engagement,4832.07,107895,4207,155,22,275.9,27155.2,2025-05-12
CAM-01873,Webinar,Product Launch,1318.39,46886,8869,958,182,6.79,857612.7,2022-08-19
CAM-01874,LinkedIn,Account-Based,13043.47,161313,851,29,1,15840.71,453.3,2024-12-06
CAM-01875,Content/SEO,Nurture,5532.32,93286,6154,210,14,465.0,16717.1,2025-10-11
CAM-01876,Events,Lead Gen,68826.82,1527797,188526,18339,1900,42.34,65803.3,2022-07-12
CAM-01877,Retargeting,Re-engagement,15877.23,287681,19202,1651,125,153.0,35269.4,2025-09-04
CAM-01878,Events,Re-engagement,56479.44,3251455,951346,76252,6371,10.1,537185.4,2024-02-18
CAM-01879,Retargeting,Lead Gen,6063.16,471067,26367,1665,98,49.58,79948.6,2023-05-20
CAM-01880,Retargeting,Re-engagement,16719.56,570700,21135,1029,101,214.3,39757.9,2022-03-08
CAM-01881,Email,Product Launch,3880.58,236216,8990,286,14,235.72,7105.0,2025-08-22
CAM-01882,Cold Outbound,Upsell,1392.34,21957,458,6,0,1641.73,-100.0,2022-06-20
CAM-01883,Email,Brand Awareness,2867.99,127688,5088,275,17,180.78,44842.4,2023-02-28
CAM-01884,Events,Re-engagement,36177.52,2597213,387803,22732,2466,18.02,352187.4,2022-03-28
CAM-01885,Google Ads,Upsell,20063.78,1041711,40312,2144,113,227.81,12648.8,2023-01-07
CAM-01886,Webinar,Upsell,5222.66,208455,19802,1134,213,23.79,261224.0,2025-01-18
CAM-01887,Partner,Nurture,14184.38,843043,55746,3795,743,19.62,292823.5,2024-11-03
CAM-01888,Cold Outbound,Nurture,1471.43,75070,1198,15,2,879.93,9506.5,2022-05-30
CAM-01889,Cold Outbound,Product Launch,4074.51,263910,3890,60,11,349.64,5646.5,2023-09-10
CAM-01890,Partner,Nurture,13626.53,667203,48468,5377,930,15.82,518942.7,2024-06-13
CAM-01891,Content/SEO,Upsell,5018.5,232473,10342,432,80,81.15,67892.7,2025-11-02
CAM-01892,Partner,Lead Gen,6181.65,144150,7766,977,168,41.46,209439.8,2024-04-18
CAM-01893,Webinar,Lead Gen,7202.51,293451,29972,2475,248,36.48,70906.8,2024-10-17
CAM-01894,Cold Outbound,Brand Awareness,7594.28,284758,6334,83,14,436.84,11896.5,2023-06-28
CAM-01895,Email,Product Launch,4323.44,68112,2547,123,7,529.37,6428.2,2023-04-30
CAM-01896,Content/SEO,Product Launch,4381.44,337931,26293,663,87,58.48,90091.4,2023-03-31
CAM-01897,Content/SEO,Account-Based,2372.91,150580,9820,347,64,35.77,201115.5,2024-04-03
CAM-01898,Cold Outbound,Upsell,3897.45,231820,4333,79,10,345.98,18441.9,2024-09-27
CAM-01899,LinkedIn,Account-Based,24969.05,1406020,11551,275,50,415.16,13545.3,2025-01-08
CAM-01900,Email,Lead Gen,4615.66,140442,3162,171,11,435.22,7017.7,2025-12-15
CAM-01901,Partner,Lead Gen,10068.66,614105,31684,2336,464,22.75,365239.2,2025-04-24
CAM-01902,Retargeting,Product Launch,7302.76,183764,7403,556,91,99.16,34853.6,2024-08-26
CAM-01903,Retargeting,Re-engagement,6991.76,319668,21910,1252,230,25.44,92999.1,2022-12-09
CAM-01904,LinkedIn,Brand Awareness,4848.08,124409,1562,28,3,1604.86,4072.6,2023-04-12
CAM-01905,Events,Re-engagement,69621.21,3864002,483161,47159,2495,29.08,78868.3,2022-12-26
CAM-01906,Retargeting,Product Launch,8944.98,178544,11808,983,178,54.84,79205.0,2025-06-30
CAM-01907,LinkedIn,Brand Awareness,5166.79,290713,2176,65,3,2063.23,1709.4,2024-10-01
CAM-01908,Cold Outbound,Account-Based,3600.17,45033,414,8,0,3228.51,-100.0,2023-05-14
CAM-01909,Content/SEO,Nurture,955.53,58120,2663,108,16,67.51,41569.4,2025-01-19
CAM-01910,Retargeting,Re-engagement,12754.92,680898,40310,2860,557,24.37,316400.4,2023-05-01
CAM-01911,Cold Outbound,Product Launch,2532.74,76603,988,24,1,2499.56,2851.2,2025-01-05
CAM-01912,Events,Nurture,30109.98,2408024,654788,41327,3459,11.22,771281.2,2023-10-08
CAM-01913,LinkedIn,Brand Awareness,11653.06,493078,6281,176,13,1056.15,8694.0,2025-10-03
CAM-01914,Email,Nurture,4814.29,378427,13832,511,95,43.61,40973.8,2022-09-15
CAM-01915,Partner,Product Launch,13079.18,935553,56999,5157,435,24.96,149097.0,2025-11-02
CAM-01916,Cold Outbound,Product Launch,7665.24,443217,9291,133,23,327.41,12362.2,2022-10-15
CAM-01917,Retargeting,Re-engagement,11432.63,712824,38542,2426,353,36.58,51075.2,2023-04-09
CAM-01918,Retargeting,Upsell,10377.13,480603,24888,1684,317,36.92,172446.8,2023-09-11
CAM-01919,Events,Brand Awareness,77692.41,3718229,578377,42556,2852,24.14,103876.7,2023-09-04
CAM-01920,LinkedIn,Product Launch,23843.03,1570644,11040,200,20,1202.99,3669.2,2023-11-13
CAM-01921,LinkedIn,Upsell,18040.69,626116,7978,274,16,1371.91,6335.9,2024-08-11
CAM-01922,Retargeting,Nurture,10218.32,256378,17777,1065,177,66.46,59159.4,2025-06-12
CAM-01923,Retargeting,Account-Based,14883.09,1182260,61480,3519,228,63.07,121751.9,2022-04-08
CAM-01924,Content/SEO,Account-Based,2019.98,37105,2100,81,4,488.77,15169.9,2024-01-07
CAM-01925,Google Ads,Account-Based,12466.64,328227,16611,867,152,79.47,43414.8,2024-11-18
CAM-01926,Content/SEO,Brand Awareness,1083.75,64267,2985,110,9,97.0,40169.9,2022-07-09
CAM-01927,Email,Brand Awareness,1662.62,59214,1061,40,6,263.64,28217.6,2023-01-09
