ticket_id,customer_id,issue_type,priority,created_date,resolution_time_hours,SLA_breach_flag,CSAT_score,escalation_flag
TKT-030751,CUS-07598,Account Access,Low,2024-02-02,119.5,1,3.5,0
TKT-030752,CUS-05653,Integration Issue,High,2023-09-16,11.2,1,1.3,1
TKT-030753,CUS-01062,Performance,Low,2023-05-14,126.9,1,4.0,1
TKT-030754,CUS-09317,Feature Request,Medium,2023-07-15,24.5,1,3.1,1
TKT-030755,CUS-04186,Reporting,Low,2023-02-09,156.9,1,2.2,0
TKT-030756,CUS-09388,Reporting,Critical,2024-05-09,3.4,0,3.0,0
TKT-030757,CUS-06200,Performance,High,2025-01-16,20.2,1,3.7,1
TKT-030758,CUS-00014,Technical Bug,Medium,2022-04-08,53.9,1,4.3,1
TKT-030759,CUS-05026,Integration Issue,Low,2022-10-05,136.7,1,3.6,0
TKT-030760,CUS-00688,Technical Bug,High,2024-03-29,7.3,0,3.5,0
TKT-030761,CUS-02261,Reporting,Low,2022-09-12,28.2,0,4.0,0
TKT-030762,CUS-03961,Feature Request,Medium,2022-12-23,33.6,1,4.4,1
TKT-030763,CUS-03766,Onboarding,High,2025-10-07,13.4,1,3.0,0
TKT-030764,CUS-02293,Technical Bug,Medium,2023-07-04,23.7,0,5.0,0
TKT-030765,CUS-01147,Performance,Medium,2024-09-25,19.1,0,4.0,0
TKT-030766,CUS-07731,Integration Issue,Medium,2024-05-31,27.0,1,2.3,1
TKT-030767,CUS-07124,Feature Request,Medium,2022-04-24,18.4,0,4.6,0
TKT-030768,CUS-04665,Reporting,Medium,2022-02-11,7.2,0,3.1,0
TKT-030769,CUS-09340,Account Access,Low,2024-10-28,76.0,1,2.4,0
TKT-030770,CUS-07870,Performance,Medium,2025-04-29,19.6,0,4.3,0
TKT-030771,CUS-00260,Technical Bug,Critical,2022-03-26,10.6,1,1.2,1
TKT-030772,CUS-01104,Integration Issue,Medium,2022-06-09,27.9,1,2.9,0
TKT-030773,CUS-03581,Reporting,High,2022-10-18,3.5,0,2.9,0
TKT-030774,CUS-09080,Feature Request,Medium,2024-05-31,61.5,1,1.0,0
TKT-030775,CUS-05592,Reporting,Low,2024-01-14,145.5,1,2.7,0
TKT-030776,CUS-03768,Account Access,High,2025-03-13,13.4,1,1.1,1
TKT-030777,CUS-06213,Technical Bug,Medium,2024-09-20,30.4,1,4.5,1
TKT-030778,CUS-03504,Technical Bug,High,2024-09-28,8.6,1,2.8,0
TKT-030779,CUS-04483,Billing,High,2025-07-24,4.6,0,3.8,0
TKT-030780,CUS-02277,Onboarding,Low,2023-02-16,97.0,1,1.4,1
TKT-030781,CUS-00279,Billing,Medium,2025-05-16,40.1,1,2.1,0
TKT-030782,CUS-01456,Technical Bug,Critical,2024-02-25,4.4,1,3.1,1
TKT-030783,CUS-00965,Feature Request,Medium,2024-05-26,38.0,1,2.1,1
TKT-030784,CUS-00489,Feature Request,Low,2024-10-28,51.1,0,4.2,0
TKT-030785,CUS-01730,Billing,High,2022-05-10,9.1,1,3.9,1
TKT-030786,CUS-00912,Account Access,Medium,2024-11-10,57.0,1,2.8,0
TKT-030787,CUS-00982,Feature Request,Low,2022-07-18,75.2,1,2.9,0
TKT-030788,CUS-02437,Account Access,Low,2024-08-02,129.1,1,3.1,1
TKT-030789,CUS-06020,Technical Bug,Medium,2022-09-26,24.7,1,2.8,0
TKT-030790,CUS-08213,Performance,Medium,2024-11-10,22.9,0,3.8,0
TKT-030791,CUS-04131,Onboarding,Low,2024-12-14,30.0,0,4.2,0
TKT-030792,CUS-01526,Performance,Medium,2023-05-08,50.3,1,3.2,0
TKT-030793,CUS-00403,Integration Issue,Critical,2025-05-04,2.3,0,4.3,0
TKT-030794,CUS-06285,Billing,Medium,2023-08-03,38.8,1,3.4,1
TKT-030795,CUS-02716,Performance,High,2023-06-23,15.0,1,3.0,0
TKT-030796,CUS-05738,Feature Request,Medium,2022-06-17,39.6,1,2.4,1
TKT-030797,CUS-07320,Performance,High,2024-06-16,7.2,0,3.5,0
TKT-030798,CUS-07303,Account Access,High,2022-01-27,13.8,1,3.2,0
TKT-030799,CUS-06849,Feature Request,Low,2023-04-04,40.0,0,4.8,0
TKT-030800,CUS-06609,Feature Request,Low,2024-01-12,66.9,0,4.7,0
TKT-030801,CUS-07942,Onboarding,High,2025-02-07,6.9,0,4.5,0
TKT-030802,CUS-04335,Technical Bug,Critical,2024-04-30,2.1,0,4.3,0
TKT-030803,CUS-02051,Technical Bug,Low,2023-03-08,90.4,1,2.4,0
TKT-030804,CUS-08229,Billing,Low,2023-11-18,46.3,0,3.6,0
TKT-030805,CUS-04417,Account Access,High,2023-08-07,16.0,1,2.9,1
TKT-030806,CUS-08390,Performance,Medium,2024-10-21,47.8,1,4.0,1
TKT-030807,CUS-03519,Feature Request,Medium,2023-08-09,43.5,1,1.3,1
TKT-030808,CUS-08777,Reporting,Low,2023-04-06,126.8,1,2.4,0
TKT-030809,CUS-09967,Account Access,Medium,2022-11-16,9.9,0,3.4,0
TKT-030810,CUS-09115,Technical Bug,Low,2025-02-26,107.7,1,1.6,0
TKT-030811,CUS-06365,Integration Issue,Low,2024-03-03,164.0,1,1.6,0
TKT-030812,CUS-04919,Feature Request,High,2023-08-09,3.9,0,3.2,0
TKT-030813,CUS-05821,Feature Request,Low,2024-11-13,113.5,1,2.3,1
TKT-030814,CUS-09921,Onboarding,Medium,2022-02-20,30.0,1,3.0,1
TKT-030815,CUS-07163,Technical Bug,Medium,2024-12-21,25.4,1,1.7,1
TKT-030816,CUS-04606,Technical Bug,Medium,2022-03-31,18.7,0,4.1,0
TKT-030817,CUS-05848,Reporting,Medium,2022-10-07,1.5,0,2.7,0
TKT-030818,CUS-07645,Feature Request,Medium,2023-09-06,0.1,0,4.7,0
TKT-030819,CUS-09629,Feature Request,High,2024-04-19,11.1,1,1.4,0
TKT-030820,CUS-03495,Feature Request,Low,2024-12-28,86.7,1,2.5,0
TKT-030821,CUS-00392,Billing,Low,2022-09-05,86.8,1,4.5,1
TKT-030822,CUS-03172,Performance,High,2023-07-11,7.6,0,4.4,0
TKT-030823,CUS-06326,Performance,Low,2025-02-26,162.6,1,2.8,0
TKT-030824,CUS-07902,Performance,Critical,2022-06-10,2.8,0,5.0,0
TKT-030825,CUS-02456,Integration Issue,Low,2024-04-13,56.2,0,3.3,0
TKT-030826,CUS-03808,Onboarding,Medium,2023-10-02,32.6,1,3.0,0
TKT-030827,CUS-00934,Feature Request,Low,2022-09-24,54.5,0,4.0,0
TKT-030828,CUS-08940,Integration Issue,High,2022-02-06,15.2,1,2.6,1
TKT-030829,CUS-02134,Reporting,Low,2022-02-20,113.1,1,2.5,1
TKT-030830,CUS-03951,Performance,Medium,2025-05-27,42.0,1,2.8,0
TKT-030831,CUS-06592,Feature Request,Critical,2024-12-18,1.0,0,4.0,0
TKT-030832,CUS-01097,Feature Request,High,2024-02-09,7.3,0,4.5,0
TKT-030833,CUS-00565,Performance,Medium,2022-03-23,35.5,1,2.3,0
TKT-030834,CUS-09480,Reporting,Medium,2024-05-03,61.1,1,2.6,0
TKT-030835,CUS-03396,Performance,Medium,2024-10-04,13.3,0,3.1,0
TKT-030836,CUS-02926,Feature Request,High,2022-12-24,10.6,1,4.0,1
TKT-030837,CUS-08861,Performance,High,2022-07-04,11.1,1,3.2,0
TKT-030838,CUS-04051,Reporting,Low,2024-04-07,118.6,1,3.4,0
TKT-030839,CUS-05254,Onboarding,Medium,2023-04-23,65.2,1,3.0,0
TKT-030840,CUS-05280,Billing,Medium,2024-04-14,46.5,1,3.1,1
TKT-030841,CUS-03099,Reporting,Medium,2022-04-20,37.2,1,3.0,0
TKT-030842,CUS-06019,Technical Bug,High,2023-12-04,19.4,1,2.6,1
TKT-030843,CUS-00835,Billing,Low,2023-08-15,73.7,1,1.8,1
TKT-030844,CUS-02646,Performance,Medium,2022-08-08,25.7,1,3.1,0
TKT-030845,CUS-06599,Onboarding,Medium,2024-11-26,4.0,0,4.1,0
TKT-030846,CUS-02530,Integration Issue,Low,2025-02-09,64.3,0,4.6,0
TKT-030847,CUS-02384,Feature Request,Medium,2025-09-29,43.3,1,2.5,0
TKT-030848,CUS-03008,Integration Issue,Low,2025-01-24,131.2,1,2.8,0
TKT-030849,CUS-01184,Performance,Critical,2023-04-26,5.1,1,1.2,0
TKT-030850,CUS-06823,Billing,Medium,2024-08-12,19.3,0,5.0,0
TKT-030851,CUS-05744,Billing,Medium,2023-01-19,17.9,0,4.1,0
TKT-030852,CUS-05778,Technical Bug,Medium,2025-08-27,37.0,1,3.5,0
TKT-030853,CUS-06918,Reporting,Low,2025-05-22,103.4,1,3.5,0
TKT-030854,CUS-01893,Technical Bug,Critical,2025-09-23,3.1,0,3.7,0
TKT-030855,CUS-08466,Feature Request,Critical,2023-08-27,2.5,0,3.9,0
TKT-030856,CUS-05275,Performance,Low,2024-05-27,53.1,0,4.1,0
TKT-030857,CUS-05855,Technical Bug,Medium,2023-03-27,29.4,1,2.1,0
TKT-030858,CUS-05944,Technical Bug,Low,2022-06-04,44.5,0,4.3,0
TKT-030859,CUS-01810,Billing,Critical,2023-01-10,4.7,1,2.9,1
TKT-030860,CUS-04441,Technical Bug,Medium,2022-06-12,17.4,0,4.3,0
TKT-030861,CUS-02159,Reporting,Medium,2025-01-25,2.7,0,4.6,0
TKT-030862,CUS-00315,Reporting,Medium,2022-01-01,5.3,0,3.5,0
TKT-030863,CUS-09120,Account Access,Medium,2025-07-30,36.7,1,3.4,1
TKT-030864,CUS-07729,Performance,Medium,2023-08-05,21.6,0,3.7,0
TKT-030865,CUS-08417,Reporting,High,2025-09-08,5.9,0,3.7,0
TKT-030866,CUS-09229,Billing,Low,2025-04-17,166.8,1,2.8,1
TKT-030867,CUS-04837,Billing,Low,2023-04-14,162.6,1,2.4,0
TKT-030868,CUS-06087,Billing,High,2025-12-01,3.6,0,3.2,0
TKT-030869,CUS-04268,Account Access,Low,2025-12-15,17.2,0,3.9,0
TKT-030870,CUS-03445,Integration Issue,Medium,2023-04-05,15.5,0,3.9,0
TKT-030871,CUS-02454,Account Access,Medium,2023-02-11,25.4,1,2.4,0
TKT-030872,CUS-08792,Billing,Low,2023-03-19,103.8,1,1.7,0
TKT-030873,CUS-02107,Technical Bug,Medium,2022-11-21,18.3,0,4.0,0
TKT-030874,CUS-01100,Integration Issue,Medium,2024-05-17,30.7,1,3.7,1
TKT-030875,CUS-05569,Integration Issue,Medium,2023-11-23,20.2,0,4.6,0
TKT-030876,CUS-07532,Account Access,Medium,2022-03-20,42.0,1,4.7,1
TKT-030877,CUS-05920,Reporting,Critical,2025-12-12,0.0,0,4.1,0
TKT-030878,CUS-03560,Performance,Low,2022-05-17,85.2,1,2.2,0
TKT-030879,CUS-03488,Onboarding,Medium,2025-06-01,30.8,1,2.8,0
TKT-030880,CUS-00228,Performance,High,2023-11-29,19.3,1,2.9,1
TKT-030881,CUS-03526,Technical Bug,Medium,2025-09-18,7.8,0,3.1,0
TKT-030882,CUS-05644,Feature Request,Medium,2025-11-22,31.8,1,4.7,1
TKT-030883,CUS-09549,Technical Bug,Low,2025-01-02,156.4,1,3.1,1
TKT-030884,CUS-03386,Performance,Medium,2024-08-21,36.6,1,3.2,0
TKT-030885,CUS-09222,Technical Bug,Medium,2023-02-27,37.7,1,4.7,0
TKT-030886,CUS-08244,Billing,Medium,2022-07-26,54.0,1,3.5,1
TKT-030887,CUS-09591,Billing,High,2023-01-03,16.2,1,2.1,1
TKT-030888,CUS-05973,Account Access,High,2023-07-09,7.6,0,3.1,0
TKT-030889,CUS-02991,Reporting,Low,2025-08-23,180.1,1,4.0,0
TKT-030890,CUS-09285,Feature Request,Low,2025-10-03,95.8,1,2.2,1
TKT-030891,CUS-05370,Reporting,Low,2025-02-09,28.0,0,4.3,0
TKT-030892,CUS-06860,Onboarding,Low,2024-10-16,2.2,0,3.6,0
TKT-030893,CUS-09842,Billing,High,2022-12-21,13.6,1,3.6,0
TKT-030894,CUS-01504,Account Access,Low,2025-05-31,77.3,1,3.2,1
TKT-030895,CUS-02383,Feature Request,High,2022-10-29,11.8,1,3.7,0
TKT-030896,CUS-08406,Billing,High,2024-06-04,21.0,1,3.4,1
TKT-030897,CUS-05050,Onboarding,High,2022-01-11,8.8,1,3.5,1
TKT-030898,CUS-00168,Technical Bug,Critical,2024-09-15,6.2,1,2.3,1
TKT-030899,CUS-05469,Performance,Critical,2024-07-18,5.6,1,2.1,0
TKT-030900,CUS-03062,Integration Issue,Low,2024-06-30,117.6,1,3.0,0
TKT-030901,CUS-02055,Billing,Low,2023-01-11,54.4,0,4.4,0
TKT-030902,CUS-02546,Account Access,Medium,2023-01-13,23.9,0,4.2,0
TKT-030903,CUS-01452,Billing,High,2024-09-14,5.1,0,4.0,0
TKT-030904,CUS-02984,Reporting,Medium,2022-04-22,26.6,1,2.4,1
TKT-030905,CUS-07596,Onboarding,Medium,2022-07-22,26.6,1,2.9,0
TKT-030906,CUS-07949,Billing,High,2022-06-07,8.2,1,1.6,0
TKT-030907,CUS-02453,Integration Issue,Low,2022-07-30,35.5,0,4.2,0
TKT-030908,CUS-07067,Account Access,Critical,2022-05-16,4.4,1,3.2,0
TKT-030909,CUS-01238,Technical Bug,Medium,2025-12-20,30.1,1,3.1,1
TKT-030910,CUS-02597,Technical Bug,Low,2022-09-10,125.1,1,2.9,0
TKT-030911,CUS-04341,Onboarding,Low,2024-07-24,36.2,0,4.3,0
TKT-030912,CUS-00826,Integration Issue,Critical,2023-06-16,1.2,0,4.2,0
TKT-030913,CUS-05282,Onboarding,Critical,2022-07-04,5.0,1,1.4,1
TKT-030914,CUS-04120,Integration Issue,Medium,2024-03-17,20.9,0,3.7,0
TKT-030915,CUS-07007,Account Access,Low,2025-01-06,66.6,0,4.9,0
TKT-030916,CUS-08640,Billing,Low,2024-10-04,82.0,1,3.4,1
TKT-030917,CUS-07163,Billing,High,2024-02-12,13.0,1,4.2,1
TKT-030918,CUS-00671,Billing,Medium,2023-01-18,25.1,1,3.3,1
TKT-030919,CUS-07225,Performance,Medium,2023-04-08,36.9,1,2.2,0
TKT-030920,CUS-00966,Reporting,High,2023-05-18,0.7,0,4.4,0
TKT-030921,CUS-03682,Account Access,High,2023-04-04,3.7,0,4.0,0
TKT-030922,CUS-03674,Billing,Low,2024-11-26,1.4,0,5.0,0
TKT-030923,CUS-09480,Account Access,Medium,2025-04-13,33.9,1,2.9,0
TKT-030924,CUS-05518,Reporting,Medium,2024-08-24,23.4,0,4.4,0
TKT-030925,CUS-03744,Technical Bug,Medium,2023-01-25,35.1,1,1.9,1
TKT-030926,CUS-04485,Account Access,High,2023-01-10,10.1,1,3.0,0
TKT-030927,CUS-06881,Onboarding,Medium,2025-01-06,25.1,1,3.8,0
TKT-030928,CUS-07351,Integration Issue,Medium,2025-01-10,24.5,1,1.6,0
TKT-030929,CUS-02161,Reporting,Medium,2025-07-11,29.4,1,2.5,0
TKT-030930,CUS-00581,Integration Issue,Medium,2024-06-23,54.5,1,2.7,0
TKT-030931,CUS-01466,Performance,Medium,2025-06-20,23.3,0,4.2,0
TKT-030932,CUS-06899,Feature Request,Medium,2024-05-11,27.9,1,1.0,1
TKT-030933,CUS-09273,Technical Bug,High,2024-07-31,2.9,0,4.7,0
TKT-030934,CUS-04115,Feature Request,Medium,2024-09-09,18.3,0,4.9,0
TKT-030935,CUS-06389,Billing,Low,2025-04-05,56.8,0,3.2,0
TKT-030936,CUS-07794,Technical Bug,High,2022-08-14,9.5,1,2.7,1
TKT-030937,CUS-09618,Technical Bug,High,2024-09-06,14.6,1,1.7,0
TKT-030938,CUS-05887,Technical Bug,Medium,2025-07-02,33.7,1,1.4,0
TKT-030939,CUS-02443,Performance,High,2022-07-23,8.3,1,1.8,0
TKT-030940,CUS-09149,Performance,Low,2025-07-16,94.1,1,4.0,1
TKT-030941,CUS-08741,Account Access,Medium,2024-10-03,32.0,1,2.5,0
TKT-030942,CUS-06530,Feature Request,Medium,2025-05-17,29.4,1,3.5,0
TKT-030943,CUS-01863,Integration Issue,Low,2024-10-31,2.5,0,4.2,0
TKT-030944,CUS-00708,Onboarding,Medium,2022-03-29,27.6,1,4.8,1
TKT-030945,CUS-06511,Performance,High,2022-10-15,19.2,1,3.4,0
TKT-030946,CUS-00923,Reporting,Medium,2022-01-06,30.0,1,1.9,0
TKT-030947,CUS-04350,Technical Bug,Critical,2024-12-03,5.1,1,2.1,1
TKT-030948,CUS-05984,Onboarding,Low,2023-12-17,127.6,1,2.1,0
TKT-030949,CUS-00873,Integration Issue,High,2022-04-09,8.0,0,4.1,0
TKT-030950,CUS-01171,Reporting,Medium,2022-06-14,52.9,1,2.1,0
TKT-030951,CUS-03112,Account Access,Low,2025-01-06,139.8,1,1.3,0
TKT-030952,CUS-02726,Integration Issue,Critical,2025-04-08,1.5,0,4.5,0
TKT-030953,CUS-00942,Integration Issue,Low,2024-06-02,27.6,0,4.1,0
TKT-030954,CUS-05758,Billing,High,2022-05-11,13.2,1,2.9,0
TKT-030955,CUS-03895,Account Access,Low,2025-07-20,63.0,0,5.0,0
TKT-030956,CUS-07595,Reporting,Low,2022-09-15,138.0,1,2.4,1
TKT-030957,CUS-08564,Billing,Medium,2024-03-28,3.3,0,3.4,0
TKT-030958,CUS-01634,Billing,High,2022-12-11,9.2,1,2.2,1
TKT-030959,CUS-06542,Reporting,Medium,2024-02-02,20.9,0,4.3,0
TKT-030960,CUS-03457,Billing,Low,2022-02-13,77.8,1,3.2,1
TKT-030961,CUS-01576,Integration Issue,High,2025-05-09,11.5,1,3.1,1
TKT-030962,CUS-09953,Onboarding,Low,2023-03-05,137.2,1,2.2,1
TKT-030963,CUS-05164,Onboarding,Critical,2025-09-06,2.5,0,3.3,0
TKT-030964,CUS-05255,Integration Issue,Medium,2024-07-25,30.0,1,3.1,0
TKT-030965,CUS-06350,Performance,Low,2023-11-20,84.1,1,3.3,1
TKT-030966,CUS-09767,Integration Issue,High,2024-03-20,9.1,1,3.1,1
TKT-030967,CUS-07914,Billing,Medium,2023-08-28,31.6,1,2.9,0
TKT-030968,CUS-07088,Feature Request,High,2024-11-25,6.9,0,4.6,0
TKT-030969,CUS-05111,Technical Bug,Medium,2024-06-19,23.6,0,4.5,0
TKT-030970,CUS-02453,Technical Bug,Medium,2023-12-18,37.3,1,3.3,1
TKT-030971,CUS-03170,Performance,Medium,2023-11-16,27.9,1,3.2,1
TKT-030972,CUS-04284,Technical Bug,High,2023-07-30,4.9,0,4.0,0
TKT-030973,CUS-00705,Performance,Critical,2022-07-16,7.8,1,2.9,0
TKT-030974,CUS-01683,Feature Request,Medium,2023-08-08,50.3,1,3.7,1
TKT-030975,CUS-08758,Integration Issue,Medium,2022-11-04,43.8,1,2.8,1
TKT-030976,CUS-03725,Onboarding,Medium,2022-08-06,23.0,0,3.9,0
TKT-030977,CUS-09167,Integration Issue,Medium,2024-11-26,23.8,0,3.4,0
TKT-030978,CUS-06452,Onboarding,Medium,2024-11-28,3.6,0,3.8,0
TKT-030979,CUS-09403,Reporting,Medium,2024-09-03,26.3,1,3.7,0
TKT-030980,CUS-08751,Reporting,Low,2025-10-06,78.6,1,3.4,0
TKT-030981,CUS-04449,Onboarding,Low,2022-03-07,131.9,1,1.6,0
TKT-030982,CUS-01529,Reporting,Medium,2025-06-08,37.6,1,3.1,0
TKT-030983,CUS-08345,Reporting,Medium,2025-03-21,32.6,1,3.3,0
TKT-030984,CUS-06730,Technical Bug,Medium,2022-05-25,8.7,0,3.8,0
TKT-030985,CUS-07919,Technical Bug,Low,2023-12-28,147.1,1,4.5,1
TKT-030986,CUS-01541,Feature Request,Medium,2025-12-20,11.2,0,2.6,0
TKT-030987,CUS-04081,Account Access,Low,2022-09-25,13.0,0,4.9,0
TKT-030988,CUS-08661,Integration Issue,Low,2022-04-30,6.4,0,4.6,0
TKT-030989,CUS-06129,Integration Issue,Medium,2025-05-21,38.4,1,4.0,1
TKT-030990,CUS-09763,Reporting,Critical,2025-01-25,3.7,0,4.0,0
TKT-030991,CUS-02174,Reporting,Medium,2025-08-09,25.1,1,1.4,0
TKT-030992,CUS-09514,Onboarding,Low,2022-08-03,80.7,1,3.6,1
TKT-030993,CUS-09727,Performance,Medium,2022-05-29,32.8,1,2.4,0
TKT-030994,CUS-06953,Reporting,Low,2022-09-04,95.0,1,2.5,0
TKT-030995,CUS-06623,Technical Bug,Medium,2023-05-08,42.5,1,1.8,1
TKT-030996,CUS-07955,Performance,Medium,2024-06-07,36.0,1,2.9,0
TKT-030997,CUS-02581,Billing,High,2022-04-12,16.1,1,3.0,1
TKT-030998,CUS-03807,Billing,High,2022-05-24,8.1,1,4.3,1
TKT-030999,CUS-04625,Reporting,Medium,2022-08-20,35.8,1,2.8,0
TKT-031000,CUS-00664,Account Access,Medium,2023-05-30,52.4,1,1.2,0
TKT-031001,CUS-00995,Technical Bug,Low,2024-04-15,115.6,1,3.7,0
TKT-031002,CUS-07744,Reporting,Low,2024-07-08,58.5,0,4.3,0
TKT-031003,CUS-02762,Reporting,Low,2025-05-30,140.1,1,1.6,0
TKT-031004,CUS-07434,Account Access,High,2023-04-15,8.6,1,2.6,1
TKT-031005,CUS-00426,Technical Bug,High,2023-10-19,18.3,1,2.8,0
TKT-031006,CUS-03237,Account Access,High,2024-05-14,20.4,1,3.8,1
TKT-031007,CUS-05057,Billing,Medium,2023-02-17,6.9,0,3.4,0
TKT-031008,CUS-00135,Onboarding,Medium,2022-12-29,21.6,0,3.4,0
TKT-031009,CUS-02102,Onboarding,Medium,2023-05-13,35.6,1,1.0,0
TKT-031010,CUS-09710,Billing,High,2025-04-30,16.5,1,3.8,0
TKT-031011,CUS-09203,Technical Bug,High,2024-08-18,11.1,1,3.0,0
TKT-031012,CUS-02302,Reporting,Medium,2022-12-02,18.7,0,5.0,0
TKT-031013,CUS-08908,Onboarding,Medium,2023-07-15,23.3,0,5.0,0
TKT-031014,CUS-03054,Account Access,Medium,2023-02-15,32.4,1,3.0,1
TKT-031015,CUS-09356,Billing,Medium,2022-10-09,20.1,0,3.8,0
TKT-031016,CUS-09562,Account Access,Low,2023-12-27,170.3,1,3.8,0
TKT-031017,CUS-06919,Onboarding,Critical,2024-12-23,1.2,0,2.9,0
TKT-031018,CUS-06576,Account Access,Medium,2025-09-28,37.3,1,4.2,1
TKT-031019,CUS-00235,Integration Issue,High,2022-02-23,12.4,1,1.9,0
TKT-031020,CUS-03822,Performance,Low,2022-09-12,19.0,0,4.6,0
TKT-031021,CUS-01749,Performance,Low,2023-08-02,73.4,1,3.4,0
TKT-031022,CUS-02122,Onboarding,Medium,2023-01-19,38.4,1,2.4,0
TKT-031023,CUS-04195,Performance,High,2022-05-30,8.7,1,3.1,1
TKT-031024,CUS-01667,Integration Issue,High,2023-08-20,4.2,0,4.1,0
TKT-031025,CUS-08193,Onboarding,Critical,2024-05-20,3.0,0,4.4,0
TKT-031026,CUS-06579,Billing,High,2024-07-29,6.0,0,3.9,0
TKT-031027,CUS-02240,Performance,Medium,2024-12-29,49.6,1,3.0,1
TKT-031028,CUS-00788,Account Access,Low,2023-09-21,58.8,0,4.5,0
TKT-031029,CUS-08881,Account Access,Critical,2025-08-01,6.7,1,2.2,1
TKT-031030,CUS-02790,Performance,Low,2022-01-18,119.3,1,1.2,0
TKT-031031,CUS-00836,Technical Bug,High,2024-06-07,11.5,1,2.1,0
TKT-031032,CUS-01355,Onboarding,Critical,2023-04-20,7.6,1,1.8,0
TKT-031033,CUS-06479,Reporting,Medium,2022-02-10,48.4,1,4.1,0
TKT-031034,CUS-00666,Billing,Critical,2023-05-14,6.1,1,2.7,1
TKT-031035,CUS-03158,Feature Request,Medium,2024-09-19,50.3,1,3.5,0
TKT-031036,CUS-07697,Onboarding,Medium,2024-04-22,63.6,1,1.8,0
TKT-031037,CUS-06437,Account Access,Medium,2022-07-08,22.5,0,5.0,0
TKT-031038,CUS-09464,Feature Request,Medium,2022-11-11,0.9,0,4.6,0
TKT-031039,CUS-00208,Account Access,High,2024-10-31,13.8,1,2.2,1
TKT-031040,CUS-03845,Performance,High,2024-08-19,7.2,0,3.3,0
TKT-031041,CUS-01428,Reporting,High,2023-03-22,8.1,1,3.7,1
TKT-031042,CUS-07245,Reporting,Critical,2025-09-03,4.4,1,3.4,0
TKT-031043,CUS-02881,Billing,Medium,2025-12-30,33.5,1,3.5,0
TKT-031044,CUS-03418,Onboarding,Critical,2023-05-14,8.9,1,4.3,1
TKT-031045,CUS-05140,Performance,High,2024-02-20,15.1,1,2.5,0
TKT-031046,CUS-03177,Feature Request,Medium,2022-02-18,61.7,1,3.4,0
TKT-031047,CUS-07296,Technical Bug,Medium,2022-04-15,44.8,1,2.9,1
TKT-031048,CUS-05148,Billing,Medium,2022-01-19,27.9,1,3.5,1
TKT-031049,CUS-05348,Reporting,Medium,2025-08-17,44.1,1,3.4,1
TKT-031050,CUS-03214,Billing,Medium,2024-08-03,23.1,0,3.8,0
TKT-031051,CUS-02774,Technical Bug,High,2024-12-17,7.5,0,3.7,0
TKT-031052,CUS-03717,Technical Bug,Low,2022-08-20,96.7,1,3.4,1
TKT-031053,CUS-01446,Billing,Low,2023-11-25,94.2,1,4.3,0
TKT-031054,CUS-02516,Billing,Medium,2022-04-20,40.9,1,1.6,0
TKT-031055,CUS-00482,Account Access,Low,2025-04-07,131.5,1,2.2,0
TKT-031056,CUS-05382,Feature Request,Low,2023-03-02,110.7,1,3.7,0
TKT-031057,CUS-00097,Account Access,Low,2022-03-02,94.3,1,3.0,1
TKT-031058,CUS-07434,Billing,Medium,2025-07-02,44.7,1,2.7,1
TKT-031059,CUS-00687,Onboarding,Medium,2024-05-07,9.0,0,4.1,0
TKT-031060,CUS-07199,Reporting,High,2022-06-18,10.8,1,2.0,0
TKT-031061,CUS-09047,Reporting,Medium,2023-05-13,25.3,1,2.8,0
TKT-031062,CUS-03151,Onboarding,Critical,2023-11-03,7.7,1,2.7,0
TKT-031063,CUS-03750,Integration Issue,Low,2023-11-01,94.9,1,3.5,0
TKT-031064,CUS-03800,Account Access,Medium,2024-05-12,24.7,1,1.9,0
TKT-031065,CUS-02826,Account Access,Low,2023-04-09,110.6,1,1.8,0
TKT-031066,CUS-08382,Billing,Medium,2022-06-21,14.6,0,4.8,0
TKT-031067,CUS-08855,Billing,Low,2025-12-22,90.2,1,3.4,1
TKT-031068,CUS-04036,Integration Issue,Medium,2022-07-18,11.3,0,3.9,0
TKT-031069,CUS-05144,Integration Issue,Low,2024-02-29,42.1,0,5.0,0
TKT-031070,CUS-05604,Billing,High,2025-06-07,9.7,1,4.1,0
TKT-031071,CUS-03458,Reporting,High,2025-05-20,1.6,0,5.0,0
TKT-031072,CUS-06004,Account Access,Critical,2025-05-15,2.8,0,4.6,0
TKT-031073,CUS-03723,Onboarding,Low,2025-04-06,38.5,0,4.9,0
TKT-031074,CUS-05974,Technical Bug,Low,2025-10-23,75.4,1,2.4,0
TKT-031075,CUS-00202,Technical Bug,Medium,2024-12-12,49.6,1,2.2,1
TKT-031076,CUS-09199,Billing,Low,2022-01-13,61.3,0,4.2,0
TKT-031077,CUS-00705,Onboarding,Low,2023-02-20,132.7,1,2.1,0
TKT-031078,CUS-04755,Reporting,Medium,2022-06-13,7.5,0,4.1,0
TKT-031079,CUS-04353,Integration Issue,Medium,2025-11-18,44.0,1,2.7,0
TKT-031080,CUS-07477,Onboarding,Low,2022-07-25,94.1,1,4.3,1
TKT-031081,CUS-02335,Reporting,Medium,2023-11-17,51.1,1,3.2,0
TKT-031082,CUS-05794,Account Access,Medium,2025-03-31,18.5,0,3.2,0
TKT-031083,CUS-02608,Technical Bug,Low,2023-11-04,81.4,1,5.5,1
